time,open,high,low,close,tick_volume,spread,real_volume,mma_20
2020-03-26,74956.0,78846.0,74923.0,77710.0,2922993,0,1276642700,
2020-03-27,77708.0,77708.0,73057.0,73429.0,2332573,0,1030616300,
2020-03-30,73431.0,75430.0,73184.0,74639.0,4013262,0,1806431400,
2020-03-31,74629.0,75511.0,72385.0,73020.0,2292416,0,1116875800,
2020-04-01,73011.0,73011.0,69569.0,70967.0,2454909,0,1009340700,
2020-04-02,70969.0,73861.0,70957.0,72253.0,2201485,0,1054012300,
2020-04-03,72241.0,72241.0,67802.0,69538.0,2380616,0,1041127700,
2020-04-06,69556.0,75260.0,69556.0,74073.0,1996020,0,970704300,
2020-04-07,74078.0,79855.0,74078.0,76358.0,2511389,0,1128621700,
2020-04-08,76335.0,79058.0,76115.0,78625.0,2064389,0,1020629300,
2020-04-09,78640.0,80428.0,77457.0,77682.0,2266751,0,1074852400,
2020-04-13,77682.0,78836.0,76405.0,78836.0,1707194,0,764743400,
2020-04-14,78862.0,81668.0,78862.0,79918.0,6007396,0,2577943800,
2020-04-15,79911.0,80035.0,77546.0,78831.0,1990161,0,976298400,
2020-04-16,78837.0,80167.0,77452.0,77812.0,2011454,0,902664900,
2020-04-17,77817.0,79846.0,77754.0,78990.0,1825297,0,831613100,
2020-04-20,78989.0,80106.0,76943.0,78973.0,1869083,0,887436900,
2020-04-22,78973.0,81184.0,78973.0,80687.0,2118685,0,983883700,
2020-04-23,80690.0,81934.0,78622.0,79673.0,2288796,0,1082235200,
2020-04-24,79667.0,79667.0,72041.0,75331.0,3865497,0,1653888000,76367.25
2020-04-27,75334.0,78563.0,75327.0,78239.0,2148667,0,1065568200,76393.7
2020-04-28,78243.0,81427.0,78243.0,81312.0,2354755,0,1294352100,76787.85
2020-04-29,81313.0,83598.0,81313.0,83171.0,2223539,0,1171925300,77214.45
2020-04-30,83139.0,83155.0,80168.0,80506.0,2121235,0,1180251200,77588.75
2020-05-04,80501.0,80502.0,77640.0,78876.0,4172627,0,1757001900,77984.2
2020-05-05,78887.0,81066.0,78886.0,79471.0,5087309,0,2746386700,78345.1
2020-05-06,79473.0,79996.0,78056.0,79064.0,1962162,0,977574400,78821.4
2020-05-07,79072.0,80061.0,78061.0,78119.0,3047928,0,1381420100,79023.7
2020-05-08,78152.0,80557.0,78152.0,80263.0,1969099,0,1075394800,79218.95
2020-05-11,80253.0,80723.0,78994.0,79065.0,2026968,0,995445100,79240.95
2020-05-12,79062.0,80344.0,77872.0,77872.0,2134682,0,1024475000,79250.45
2020-05-13,77877.0,78911.0,77152.0,77772.0,32790212,0,16206934800,79197.25
2020-05-14,77770.0,79011.0,75697.0,79011.0,2601059,0,1381743900,79151.9
2020-05-15,79011.0,79538.0,77426.0,77557.0,2190082,0,1175890200,79088.2
2020-05-18,77576.0,81420.0,77571.0,81194.0,2258249,0,1152797100,79257.3
2020-05-19,81197.0,82175.0,80647.0,80742.0,2247608,0,1073824200,79344.9
2020-05-20,80747.0,82290.0,80740.0,81319.0,2019341,0,952193400,79462.2
2020-05-21,81317.0,83309.0,81317.0,83027.0,2447460,0,1142893500,79579.2
2020-05-22,83027.0,83027.0,81669.0,82173.0,1883518,0,928049300,79704.2
2020-05-25,82198.0,85876.0,82193.0,85663.0,1685808,0,876347200,80220.8
2020-05-26,85668.0,87333.0,85396.0,85469.0,2346428,0,1202994300,80582.3
2020-05-27,85468.0,87946.0,85468.0,87946.0,2072358,0,1121700400,80914.0
2020-05-28,87946.0,88091.0,86767.0,86949.0,2023144,0,1011661900,81102.9
2020-05-29,86951.0,87410.0,85384.0,87403.0,2598547,0,1661633600,81447.75
2020-06-01,87394.0,89019.0,86837.0,88620.0,5875555,0,2954500300,81934.95
2020-06-02,88622.0,91046.0,88622.0,91046.0,2312066,0,1183308700,82513.7
2020-06-03,91051.0,93710.0,91051.0,93002.0,3046588,0,1517770200,83210.6
2020-06-04,92993.0,94132.0,92221.0,93829.0,2279573,0,1149622100,83996.1
2020-06-05,93840.0,97356.0,93839.0,94637.0,2779272,0,1332394100,84714.8
2020-06-08,94640.0,97693.0,94635.0,97645.0,2218282,0,1109354000,85643.8
2020-06-09,97644.0,97644.0,95386.0,96747.0,2378250,0,1129654600,86587.55
2020-06-10,96747.0,97646.0,94665.0,94686.0,2480064,0,1173908000,87433.25
2020-06-12,94677.0,94703.0,90811.0,92795.0,2953288,0,1275619400,88122.45
2020-06-15,92780.0,93112.0,90148.0,92376.0,2518553,0,1331679800,88863.4
2020-06-16,92387.0,95216.0,92387.0,93531.0,2436907,0,1203332400,89480.25
2020-06-17,93531.0,96611.0,93531.0,95547.0,2161400,0,1113141600,90220.5
2020-06-18,95547.0,97110.0,94698.0,96125.0,2009724,0,1005277000,90960.8
2020-06-19,96138.0,97540.0,95874.0,96572.0,2124836,0,1313393900,91638.05
2020-06-22,96572.0,96870.0,94869.0,95336.0,1699835,0,826396300,92296.2
2020-06-23,95344.0,97486.0,95344.0,95975.0,1823133,0,975164200,92811.8
2020-06-24,95974.0,95974.0,93259.0,94377.0,1844815,0,997964200,93257.2
2020-06-25,94384.0,96260.0,94152.0,95983.0,1751070,0,869427300,93659.05
2020-06-26,95979.0,95979.0,93514.0,93834.0,1682280,0,843887600,94003.3
2020-06-29,93837.0,95735.0,93825.0,95735.0,1565582,0,890109900,94419.9
2020-06-30,95728.0,96257.0,94806.0,95056.0,1833234,0,1014192800,94741.7
2020-07-01,95062.0,96852.0,95062.0,96203.0,1975917,0,1016054600,94999.55
2020-07-02,96206.0,97864.0,96052.0,96235.0,1865508,0,1006221400,95161.2
2020-07-03,96237.0,96765.0,95803.0,96765.0,981635,0,535142600,95308.0
2020-07-06,96776.0,99257.0,96768.0,98937.0,1872479,0,948934500,95523.0
2020-07-07,98937.0,98938.0,97272.0,97761.0,1792696,0,896895300,95528.8
2020-07-08,97765.0,99973.0,97765.0,99770.0,1705758,0,914365400,95679.95
2020-07-09,99770.0,100191.0,98861.0,99160.0,3303631,0,1896975500,95903.65
2020-07-10,99160.0,100101.0,98739.0,100032.0,1568145,0,928720400,96265.5
2020-07-13,100027.0,100858.0,98697.0,98697.0,1873780,0,1039713000,96581.55
2020-07-14,98699.0,100632.0,98289.0,100440.0,1839570,0,1002701100,96927.0
2020-07-15,100444.0,102114.0,100444.0,101791.0,1989305,0,929792100,97239.2
2020-07-16,101792.0,101792.0,100160.0,100553.0,1646083,0,812679800,97460.6
2020-07-17,100554.0,103017.0,100554.0,102888.0,2103617,0,1048926400,97776.4
2020-07-20,102876.0,104439.0,102744.0,104426.0,1776894,0,896010600,98230.9
2020-07-21,104427.0,105449.0,103732.0,104310.0,2123502,0,1110577700,98647.65
2020-07-22,104312.0,104980.0,103277.0,104290.0,2011291,0,1094081200,99143.3
2020-07-23,104291.0,104949.0,102119.0,102293.0,1908905,0,1036654700,99458.8
2020-07-24,102292.0,102694.0,100859.0,102382.0,1831625,0,979517200,99886.2
2020-07-27,102381.0,104585.0,102381.0,104477.0,3587159,0,1931625800,100323.3
2020-07-28,104477.0,104663.0,103592.0,104109.0,1738742,0,909002600,100775.95
2020-07-29,104112.0,105704.0,104112.0,105605.0,1676237,0,923823800,101246.05
2020-07-30,105605.0,105607.0,103920.0,105009.0,1677104,0,959166300,101684.75
2020-07-31,105010.0,105462.0,102642.0,102912.0,2139468,0,1292931100,101992.1
2020-08-03,102913.0,103863.0,102304.0,102830.0,2169874,0,1090096800,102186.75
2020-08-04,102826.0,103012.0,100005.0,101216.0,2133926,0,1203179000,102359.5
2020-08-05,101220.0,103763.0,101220.0,102802.0,2034643,0,1092109300,102511.1
2020-08-06,102795.0,104523.0,102795.0,104126.0,373995068,0,179124811700,102759.4
2020-08-07,104116.0,104126.0,101957.0,102776.0,3986473,0,2067700200,102896.6
2020-08-10,102777.0,103723.0,101282.0,103445.0,1726011,0,827362000,103134.0
2020-08-11,103459.0,104409.0,102174.0,102174.0,1974390,0,936297300,103220.7
2020-08-12,102176.0,103116.0,100698.0,102118.0,2190050,0,1011416100,103237.05
2020-08-13,102118.0,103237.0,100187.0,100461.0,2321799,0,1072127000,103232.45
2020-08-14,100469.0,101717.0,100445.0,101354.0,1986164,0,857634800,103155.75
2020-08-17,101348.0,101689.0,98513.0,99595.0,2138174,0,1081606400,102914.2
2020-08-18,99597.0,102247.0,99597.0,102065.0,1958423,0,941865100,102801.95
2020-08-19,102072.0,102334.0,100800.0,100854.0,1907940,0,1002573600,102630.15
2020-08-20,100853.0,101749.0,99131.0,101468.0,1936172,0,940496200,102588.9
2020-08-21,101460.0,101566.0,100413.0,101521.0,1707059,0,910017200,102545.85
2020-08-24,101525.0,102515.0,101525.0,102298.0,1606042,0,772599900,102436.9
2020-08-25,102299.0,102708.0,101623.0,102118.0,1694246,0,809765600,102337.35
2020-08-26,102119.0,102521.0,99359.0,100627.0,2198677,0,986122300,102088.45
2020-08-27,100625.0,101548.0,99857.0,100624.0,1601426,0,744292300,101869.2
2020-08-28,100631.0,102347.0,100631.0,102143.0,1717619,0,766567000,101830.75
2020-08-31,102142.0,102142.0,99369.0,99369.0,1804679,0,1222321000,101657.7
2020-09-01,99382.0,102238.0,99382.0,102168.0,2006271,0,938447300,101705.3
2020-09-02,102168.0,102824.0,100872.0,101911.0,1522605,0,755792500,101660.75
2020-09-03,101911.0,103226.0,99751.0,100721.0,2497381,0,1261730000,101490.5
2020-09-04,100737.0,101582.0,98961.0,101242.0,2098242,0,1132696100,101413.8
2020-09-08,101239.0,101239.0,99373.0,100050.0,1792431,0,855721700,101244.05
2020-09-09,100050.0,101578.0,100050.0,101292.0,3261327,0,1591056200,101199.95
2020-09-10,101291.0,101537.0,98687.0,98835.0,3589182,0,1778816900,101035.8
2020-09-11,98837.0,99435.0,97758.0,98363.0,6054733,0,2732331200,100930.9
2020-09-14,98367.0,100520.0,98367.0,100275.0,1626185,0,818137600,100876.95
2020-09-15,100277.0,100949.0,99647.0,100298.0,1765435,0,921640900,100912.1
2020-09-16,100299.0,100663.0,99663.0,99676.0,1568338,0,714016200,100792.65
2020-09-17,99674.0,100251.0,98562.0,100098.0,1531126,0,789088300,100754.85
2020-09-18,100102.0,100102.0,98045.0,98290.0,3813663,0,2273943600,100595.95
2020-09-21,98283.0,98283.0,95820.0,96991.0,1833546,0,973769200,100369.45
2020-09-22,96995.0,97684.0,96390.0,97294.0,1490398,0,728127400,100119.25
2020-09-23,97295.0,97389.0,95728.0,95735.0,1762226,0,887227500,99800.1
2020-09-24,95737.0,97955.0,95653.0,97012.0,1766638,0,933091600,99619.35
2020-09-25,97011.0,97011.0,95632.0,96999.0,1358121,0,735082100,99438.1
2020-09-28,97005.0,98314.0,94371.0,94666.0,2130826,0,1051175300,99064.25
2020-09-29,94665.0,95505.0,93408.0,93580.0,1784765,0,874685400,98774.8
2020-09-30,93586.0,95340.0,93584.0,94603.0,1806453,0,945617800,98396.55
2020-10-01,94604.0,95486.0,93599.0,95479.0,1804742,0,924327000,98074.95
2020-10-02,95475.0,95996.0,93897.0,94016.0,6591936,0,3433643900,97739.7
2020-10-05,94020.0,96414.0,93984.0,96089.0,1664555,0,865207300,97482.05
2020-10-06,96091.0,97405.0,95211.0,95615.0,2021995,0,1129934800,97260.3
2020-10-07,95616.0,96380.0,94881.0,95526.0,1881367,0,982968800,96972.0
2020-10-08,95543.0,97938.0,95531.0,97920.0,8969995,0,5579001800,96926.25
2020-10-09,97924.0,98642.0,97161.0,97483.0,2033948,0,1081061900,96882.25
2020-10-13,97483.0,98998.0,97336.0,98503.0,6964669,0,3146610600,96793.65
2020-10-14,98501.0,99571.0,98501.0,99334.0,9166593,0,4445474200,96745.45
2020-10-15,99315.0,99486.0,97778.0,99054.0,3664330,0,1667020300,96714.35
2020-10-16,99054.0,99172.0,98309.0,98309.0,1811915,0,808940500,96624.9
2020-10-19,98310.0,99917.0,98310.0,98658.0,7220201,0,3973777200,96643.3
2020-10-20,98672.0,100722.0,98670.0,100540.0,1658535,0,879594200,96820.75
2020-10-21,100530.0,101586.0,100149.0,100552.0,1721651,0,866105300,96983.65
2020-10-22,100553.0,102020.0,100457.0,101918.0,1703077,0,955639100,97292.8
2020-10-23,101918.0,102218.0,101188.0,101260.0,3011738,0,1516073700,97505.2
2020-10-26,101260.0,101784.0,99762.0,101017.0,1467129,0,807578900,97706.1
2020-10-27,101017.0,101660.0,99414.0,99606.0,1615267,0,867216100,97953.1
2020-10-28,99598.0,99598.0,95369.0,95369.0,1957773,0,1105121300,98042.55
2020-10-29,95376.0,96688.0,93387.0,96582.0,2424834,0,1270418300,98141.5
2020-10-30,96579.0,96579.0,93559.0,93952.0,2223695,0,1069793200,98065.15
2020-11-03,93968.0,96350.0,93968.0,95980.0,2244829,0,1019129100,98163.35
2020-11-04,95992.0,98296.0,95987.0,97867.0,2117770,0,1070449300,98252.25
2020-11-05,97873.0,100922.0,97872.0,100751.0,2137656,0,1045443200,98509.05
2020-11-06,100751.0,101104.0,99837.0,100925.0,5180653,0,2514659000,98779.0
2020-11-09,100957.0,105147.0,100957.0,103515.0,3290918,0,1740971400,99058.75
2020-11-10,103516.0,105758.0,103453.0,105067.0,3060478,0,1668983900,99437.95
2020-11-11,105067.0,105462.0,104144.0,104809.0,2233059,0,1084093600,99753.25
2020-11-12,104809.0,105019.0,102034.0,102507.0,2223821,0,1085995800,99911.9
2020-11-13,102525.0,104726.0,102523.0,104723.0,2089851,0,978188900,100195.35
2020-11-16,104729.0,106518.0,104729.0,106430.0,2270095,0,1172503500,100601.4
2020-11-17,106400.0,107810.0,105847.0,107249.0,2205946,0,1038003300,101030.95
2020-11-18,107246.0,107467.0,106043.0,106119.0,2073216,0,1034017100,101309.9
2020-11-19,106117.0,106973.0,105545.0,106670.0,1785898,0,855396600,101615.8
2020-11-20,106670.0,106764.0,105680.0,106043.0,1500947,0,710559900,101822.05
2020-11-23,106051.0,107495.0,106051.0,107379.0,1806517,0,970618800,102128.0
2020-11-24,107378.0,109956.0,107361.0,109786.0,2422910,0,1194694100,102566.45
2020-11-25,109786.0,110596.0,109315.0,110133.0,5904120,0,2576125400,103092.8
2020-11-26,110133.0,110245.0,109418.0,110227.0,1192850,0,616669700,103835.7
2020-11-27,110229.0,111603.0,110161.0,110576.0,1693719,0,879008100,104535.4
2020-11-30,110598.0,110934.0,108829.0,108893.0,2423367,0,1929592700,105282.45
2020-12-01,108897.0,111840.0,108897.0,111400.0,26114788,0,11322737200,106053.45
2020-12-02,111402.0,112315.0,110579.0,111879.0,2004650,0,981338500,106754.05
2020-12-03,111874.0,113377.0,111874.0,112292.0,4798922,0,2332156500,107331.1
2020-12-04,112294.0,113864.0,112294.0,113750.0,1895203,0,889892900,107972.35
2020-12-07,113770.0,114531.0,112629.0,113590.0,1789801,0,963989700,108476.1
2020-12-08,113628.0,114381.0,112820.0,113793.0,1744494,0,881073600,108912.4
2020-12-09,113799.0,114020.0,112567.0,113001.0,5293142,0,2535802900,109322.0
2020-12-10,113005.0,115262.0,112732.0,115129.0,6087123,0,3542800400,109953.1
2020-12-11,115128.0,115527.0,113949.0,115128.0,1834361,0,838183900,110473.35
2020-12-14,115137.0,115740.0,114431.0,114611.0,1595039,0,819356300,110882.4
2020-12-15,114613.0,116390.0,114613.0,116149.0,1610423,0,819489500,111327.4
2020-12-16,116147.0,118178.0,115496.0,117857.0,2259223,0,980767600,111914.3
2020-12-17,117868.0,119027.0,117856.0,118401.0,1571325,0,771061200,112500.85
2020-12-18,118387.0,119371.0,117638.0,118024.0,1625009,0,875115100,113099.9
2020-12-21,118021.0,118021.0,114730.0,115823.0,1854620,0,1034599900,113522.1
2020-12-22,115825.0,116903.0,115648.0,116636.0,34141112,0,18061586700,113864.6
2020-12-23,116636.0,118311.0,116636.0,117807.0,1212305,0,648724800,114248.3
2020-12-28,117805.0,119213.0,117805.0,119124.0,1271004,0,717170500,114693.15
2020-12-29,119120.0,119861.0,118750.0,119409.0,5809918,0,2707455100,115134.8
2020-12-30,119410.0,120150.0,118919.0,119017.0,1413901,0,823504800,115641.0
2021-01-04,119028.0,120354.0,118062.0,118855.0,1933001,0,893199800,116013.75
2021-01-05,118835.0,119790.0,116756.0,119376.0,2030177,0,925700900,116388.6
2021-01-06,119382.0,120924.0,118917.0,119100.0,4799898,0,2327888000,116729.0
2021-01-07,119103.0,122697.0,119101.0,122386.0,16311520,0,8242243200,117160.8
2021-01-08,122386.0,125324.0,122386.0,125077.0,2270244,0,1108357500,117735.15
2021-01-11,125068.0,125069.0,122506.0,123255.0,2078062,0,955837200,118208.25
2021-01-12,123255.0,124584.0,123228.0,123998.0,2018513,0,894858800,118758.1
2021-01-13,123996.0,124032.0,121016.0,121933.0,1900672,0,1029360000,119098.3
2021-01-14,122009.0,123896.0,121998.0,123481.0,1816791,0,897454300,119515.95
2021-01-15,123472.0,123472.0,120185.0,120349.0,1872316,0,938920800,119802.85
2021-01-18,120362.0,122586.0,120360.0,121242.0,1426115,0,722762800,120057.5
2021-01-19,121250.0,122120.0,119257.0,120636.0,1669416,0,788758700,120196.45
2021-01-20,120645.0,121449.0,118740.0,119646.0,1633498,0,794716500,120258.7
2021-01-21,119624.0,120243.0,117785.0,118329.0,1856688,0,857369600,120273.95
2021-01-22,118299.0,118299.0,116109.0,117381.0,1920492,0,937278100,120351.85
2021-01-26,117429.0,119167.0,116109.0,116464.0,2337597,0,1056543900,120343.25
2021-01-27,116464.0,117840.0,114887.0,115882.0,2197741,0,1238385800,120247.0
2021-01-28,115882.0,119355.0,115734.0,118883.0,6123232,0,3618566100,120234.95
2021-01-29,118852.0,118859.0,114973.0,115068.0,2039285,0,1096520500,120017.9
2021-02-01,115093.0,117862.0,115093.0,117518.0,2093416,0,871649300,119942.95
2021-02-02,117519.0,119805.0,117519.0,118234.0,2603983,0,1162611500,119911.9
2021-02-03,118235.0,120210.0,118234.0,119725.0,1910020,0,870578800,119929.35
2021-02-04,119736.0,120560.0,118918.0,119261.0,1632096,0,810071500,119937.4
2021-02-05,119261.0,121117.0,119261.0,120240.0,1593418,0,821608300,119830.1
2021-02-08,120239.0,120844.0,119140.0,119696.0,1823401,0,861847900,119561.05
2021-02-09,119696.0,119975.0,118246.0,119472.0,1623440,0,792620000,119371.9
2021-02-10,119482.0,119738.0,117970.0,118435.0,1964467,0,864757400,119093.75
2021-02-11,118440.0,120283.0,118440.0,119300.0,6422840,0,3026329200,118962.1
2021-02-12,119300.0,119763.0,118163.0,119429.0,1442402,0,765556600,118759.5
2021-02-17,119421.0,120597.0,118880.0,120356.0,1570490,0,832542400,118759.85
2021-02-18,120361.0,120846.0,118515.0,119199.0,2299815,0,1072049200,118657.7
2021-02-19,119201.0,119250.0,117867.0,118431.0,2074576,0,1040378000,118547.45
2021-02-22,118386.0,118386.0,111650.0,112668.0,4678543,0,2177738200,118198.55
2021-02-23,112683.0,115380.0,112667.0,115228.0,3113533,0,1519034500,118043.5
2021-02-24,115250.0,116208.0,114668.0,115668.0,2310833,0,1139728200,117957.85
2021-02-25,115668.0,116506.0,111764.0,112256.0,2549031,0,1247745400,117747.45
2021-02-26,112260.0,113466.0,109827.0,110035.0,2746240,0,1461697300,117455.1
2021-03-01,110036.0,112445.0,110036.0,110335.0,2465815,0,1136703000,117027.7
2021-03-02,110329.0,112428.0,107319.0,111540.0,3211173,0,1485129700,116851.3
2021-03-03,111529.0,112398.0,107466.0,111184.0,3266030,0,1514350600,116534.6
2021-03-04,111191.0,114433.0,111163.0,112690.0,2792466,0,1422222300,116257.4
2021-03-05,112689.0,115504.0,112504.0,115202.0,13817051,0,6627404100,116031.25
2021-03-08,115202.0,115202.0,110268.0,110612.0,2951625,0,1370280200,115598.8
2021-03-09,110611.0,112525.0,109343.0,111331.0,2646384,0,1213558900,115153.35
2021-03-10,111338.0,112928.0,109999.0,112777.0,2587227,0,1251223600,114807.4
2021-03-11,112782.0,115127.0,112776.0,114984.0,4909003,0,2418189100,114583.0
2021-03-12,114984.0,114984.0,113253.0,114160.0,8666609,0,4055333500,114369.25
2021-03-15,114093.0,114903.0,113635.0,114851.0,1698817,0,822543000,114146.8
2021-03-16,114845.0,114974.0,113370.0,114019.0,1738338,0,780121200,113876.3
2021-03-17,114017.0,116736.0,113428.0,116549.0,2130070,0,942541900,113685.95
2021-03-18,116549.0,116751.0,114302.0,114835.0,2071989,0,991974900,113467.75
2021-03-19,114837.0,116446.0,114610.0,116222.0,1922643,0,1234163000,113357.3
2021-03-22,116222.0,116225.0,113620.0,114979.0,1756263,0,816038100,113472.85
2021-03-23,114977.0,115599.0,113062.0,113262.0,1708609,0,830142500,113374.55
2021-03-24,113275.0,114823.0,112064.0,112064.0,1980793,0,983395500,113194.35
2021-03-25,112065.0,114024.0,110927.0,113750.0,7902050,0,4122515700,113269.05
2021-03-26,113750.0,115416.0,113305.0,114781.0,1658650,0,865945400,113506.35
2021-03-29,114774.0,115553.0,114096.0,115419.0,1718268,0,746332800,113760.55
